"seq","sec","x","y"
8869,44.345,-6.839111804962158,-0.4581604599952698
8870,44.35,-6.838853359222412,-0.45152556896209717
8871,44.355,-6.838561534881592,-0.4448919892311096
8872,44.36,-6.838237285614014,-0.438260018825531
8873,44.365,-6.837879657745361,-0.4316296875476837
8874,44.37,-6.837489128112793,-0.42500120401382446
8875,44.375,-6.837065696716309,-0.41837477684020996
8876,44.38,-6.836609840393066,-0.41175052523612976
8877,44.385,-6.836121082305908,-0.4051285982131958
8878,44.39,-6.835599899291992,-0.39850911498069763
8879,44.395,-6.835045337677002,-0.39189231395721436
8880,44.4,-6.834457874298096,-0.3852784037590027
8881,44.405,-6.833837985992432,-0.3786675035953522
8882,44.41,-6.833185195922852,-0.37205973267555237
8883,44.415,-6.832423686981201,-0.3647199869155884
8884,44.42,-6.831634521484375,-0.35737574100494385
8885,44.425,-6.830818176269531,-0.35003429651260376
8886,44.43,-6.829975128173828,-0.3426958918571472
8887,44.435,-6.829105377197266,-0.33536067605018616
8888,44.44,-6.828209400177002,-0.3280285596847534
8889,44.445,-6.827286243438721,-0.3206998407840729
8890,44.45,-6.82633638381958,-0.3133745491504669
8891,44.455,-6.82535982131958,-0.3060527443885803
8892,44.46,-6.8243560791015625,-0.298734575510025
8893,44.465,-6.823326110839844,-0.2914201021194458
8894,44.47,-6.822269439697266,-0.2841094136238098
8895,44.475,-6.821186065673828,-0.27680259943008423
8896,44.48,-6.820075988769531,-0.26949983835220337
8897,44.485,-6.818939208984375,-0.2622011601924896
8898,44.49,-6.817776203155518,-0.25490668416023254
8899,44.495,-6.816586017608643,-0.2476164698600769
8900,44.5,-6.815369606018066,-0.24033066630363464
8901,44.505,-6.814126014709473,-0.23304930329322815
8902,44.51,-6.812856674194336,-0.22577258944511414
8903,44.515,-6.811430931091309,-0.21777337789535522
8904,44.52,-6.810006618499756,-0.20976638793945312
8905,44.525,-6.808584690093994,-0.20175883173942566
8906,44.53,-6.807165622711182,-0.19375079870224
8907,44.535,-6.805749893188477,-0.18574222922325134
