"seq","sec","x","y"
13760,68.8,-6.909340858459473,-2.9893736839294434
13761,68.805,-6.908742904663086,-2.995849132537842
13762,68.81,-6.908164024353027,-3.002326726913452
13763,68.815,-6.907563209533691,-3.0092735290527344
13764,68.82,-6.906972408294678,-3.016225814819336
13765,68.825,-6.906391143798828,-3.023179054260254
13766,68.83,-6.905819892883301,-3.0301332473754883
13767,68.835,-6.9052581787109375,-3.037088394165039
13768,68.84,-6.9047064781188965,-3.044044017791748
13769,68.845,-6.9041643142700195,-3.0510005950927734
13770,68.85,-6.903632640838623,-3.057957649230957
13771,68.855,-6.903110504150391,-3.064915657043457
13772,68.86,-6.902597904205322,-3.0718746185302734
13773,68.865,-6.902095317840576,-3.078833818435669
13774,68.87,-6.901602268218994,-3.085793972015381
13775,68.875,-6.901119709014893,-3.09275484085083
13776,68.88,-6.900646686553955,-3.0997161865234375
13777,68.885,-6.900183200836182,-3.1066784858703613
13778,68.89,-6.8997297286987305,-3.1136412620544434
13779,68.895,-6.899286270141602,-3.1206045150756836
13780,68.9,-6.898852825164795,-3.1275687217712402
13781,68.905,-6.898428916931152,-3.134533405303955
13782,68.91,-6.898015022277832,-3.1414988040924072
13783,68.915,-6.897696495056152,-3.1469850540161133
13784,68.92,-6.897397518157959,-3.1524572372436523
13785,68.925,-6.8971171379089355,-3.157930374145508
13786,68.93,-6.89685583114624,-3.163404703140259
13787,68.935,-6.896613121032715,-3.168879747390747
13788,68.94,-6.896389007568359,-3.1743555068969727
13789,68.945,-6.896183490753174,-3.1798319816589355
13790,68.95,-6.895996570587158,-3.1853091716766357
13791,68.955,-6.8958282470703125,-3.1907870769500732
13792,68.96,-6.895678997039795,-3.196265459060669
13793,68.965,-6.895548343658447,-3.2017440795898438
13794,68.97,-6.8954362869262695,-3.207223415374756
13795,68.975,-6.89534330368042,-3.212703227996826
13796,68.98,-6.89526891708374,-3.2181830406188965
13797,68.985,-6.895212650299072,-3.223663330078125
13798,68.99,-6.895175457000732,-3.2291436195373535
13799,68.995,-6.895157337188721,-3.234623908996582
13800,69.0,-6.895157337188721,-3.2401041984558105
13801,69.005,-6.895175933837891,-3.245584487915039
13802,69.01,-6.895214080810547,-3.2510650157928467
13803,69.015,-6.895275115966797,-3.2569937705993652
13804,69.02,-6.895344257354736,-3.262927293777466
13805,69.025,-6.895422458648682,-3.2688605785369873
13806,69.03,-6.895508766174316,-3.2747936248779297
13807,69.035,-6.895603656768799,-3.280726671218872
13808,69.04,-6.895706653594971,-3.2866597175598145
13809,69.045,-6.89581823348999,-3.2925922870635986
13810,69.05,-6.895938396453857,-3.298524856567383
13811,69.055,-6.896066665649414,-3.304457426071167
13812,69.06,-6.896203517913818,-3.310389518737793
13813,69.065,-6.896347999572754,-3.31632137298584
13814,69.07,-6.896501541137695,-3.322253465652466
13815,69.075,-6.896663188934326,-3.3281850814819336
13816,69.08,-6.896833896636963,-3.3341164588928223
13817,69.085,-6.897012233734131,-3.340047836303711
13818,69.09,-6.8971991539001465,-3.3459787368774414
13819,69.095,-6.897394180297852,-3.3519091606140137
13820,69.1,-6.8975982666015625,-3.357839584350586
13821,69.105,-6.897809982299805,-3.36376953125
13822,69.11,-6.898030757904053,-3.369699001312256
13823,69.115,-6.898201942443848,-3.3741443157196045
13824,69.12,-6.898370742797852,-3.3785746097564697
13825,69.125,-6.898536682128906,-3.383004903793335
13826,69.13,-6.89870023727417,-3.387434959411621
13827,69.135,-6.898860931396484,-3.3918654918670654
13828,69.14,-6.899019241333008,-3.3962960243225098
13829,69.145,-6.899174213409424,-3.400726556777954
13830,69.15,-6.899327278137207,-3.4051570892333984
13831,69.155,-6.899477481842041,-3.409587860107422
13832,69.16,-6.899625301361084,-3.4140186309814453
13833,69.165,-6.899770259857178,-3.418449640274048
13834,69.17,-6.8999128341674805,-3.4228806495666504
13835,69.175,-6.900052547454834,-3.427311658859253
13836,69.18,-6.9001898765563965,-3.4317426681518555
13837,69.185,-6.900324821472168,-3.436173915863037
13838,69.19,-6.90045690536499,-3.440605640411377
13839,69.195,-6.9005866050720215,-3.4450368881225586
13840,69.2,-6.9007134437561035,-3.4494681358337402
13841,69.205,-6.9008378982543945,-3.45389986038208
13842,69.21,-6.900959491729736,-3.45833158493042
13843,69.215,-6.901098251342773,-3.463503360748291
13844,69.22,-6.901224136352539,-3.4686827659606934
13845,69.225,-6.901336669921875,-3.473862648010254
13846,69.23,-6.901435375213623,-3.4790427684783936
13847,69.235,-6.9015212059021,-3.4842231273651123
13848,69.24,-6.9015936851501465,-3.48940372467041
13849,69.245,-6.9016523361206055,-3.494584560394287
13850,69.25,-6.901697635650635,-3.499765396118164
13851,69.255,-6.901730060577393,-3.504946231842041
13852,69.26,-6.9017486572265625,-3.510127544403076
13853,69.265,-6.901753902435303,-3.515308141708374
13854,69.27,-6.901745796203613,-3.52048921585083
13855,69.275,-6.901724815368652,-3.525670289993286
13856,69.28,-6.9016900062561035,-3.530851125717163
13857,69.285,-6.901641845703125,-3.53603196144104
13858,69.29,-6.901580333709717,-3.541212558746338
13859,69.295,-6.901505470275879,-3.5463929176330566
13860,69.3,-6.901416778564453,-3.5515732765197754
13861,69.305,-6.901315212249756,-3.556753158569336
13862,69.31,-6.901199817657471,-3.5619330406188965
13863,69.315,-6.9010701179504395,-3.5671451091766357
13864,69.32,-6.900916576385498,-3.572356939315796
13865,69.325,-6.900739669799805,-3.5775675773620605
13866,69.33,-6.900538921356201,-3.582777500152588
13867,69.335,-6.900313854217529,-3.587986469268799
13868,69.34,-6.900064945220947,-3.5931947231292725
13869,69.345,-6.899792194366455,-3.5984013080596924
13870,69.35,-6.899495601654053,-3.603606700897217
13871,69.355,-6.89917516708374,-3.6088104248046875
13872,69.36,-6.898830890655518,-3.6140129566192627
13873,69.365,-6.898462772369385,-3.619213581085205
13874,69.37,-6.898070812225342,-3.624412775039673
13875,69.375,-6.897655010223389,-3.629610061645508
13876,69.38,-6.897215366363525,-3.634805679321289
13877,69.385,-6.896751880645752,-3.6399986743927
13878,69.39,-6.896264553070068,-3.6451897621154785
13879,69.395,-6.895753383636475,-3.650378465652466
13880,69.4,-6.8952178955078125,-3.655564785003662
13881,69.405,-6.894659519195557,-3.6607489585876465
13882,69.41,-6.894076824188232,-3.6659297943115234
13883,69.415,-6.893467903137207,-3.6711320877075195
13884,69.42,-6.892845153808594,-3.676332950592041
13885,69.425,-6.892209053039551,-3.681532382965088
13886,69.43,-6.891559600830078,-3.686730146408081
13887,69.435,-6.890896797180176,-3.6919260025024414
13888,69.44,-6.890219688415527,-3.697120189666748
13889,69.445,-6.889529705047607,-3.702312469482422
13890,69.45,-6.888826370239258,-3.707503318786621
13891,69.455,-6.88810920715332,-3.7126920223236084
13892,69.46,-6.887378692626953,-3.717878818511963
13893,69.465,-6.8866353034973145,-3.7230639457702637
13894,69.47,-6.885878086090088,-3.7282469272613525
13895,69.475,-6.885107517242432,-3.7334280014038086
13896,69.48,-6.884324073791504,-3.738607406616211
13897,69.485,-6.883526802062988,-3.743784189224243
13898,69.49,-6.882716178894043,-3.748959541320801
13899,69.495,-6.88189172744751,-3.7541322708129883
13900,69.5,-6.881054878234863,-3.759302854537964
13901,69.505,-6.880203723907471,-3.7644710540771484
13902,69.51,-6.879339694976807,-3.7696375846862793
13903,69.515,-6.878711223602295,-3.7733356952667236
13904,69.52,-6.878083229064941,-3.7770190238952637
13905,69.525,-6.877452850341797,-3.7807016372680664
13906,69.53,-6.8768205642700195,-3.784384250640869
13907,69.535,-6.876185417175293,-3.7880661487579346
13908,69.54,-6.875548839569092,-3.791747570037842
13909,69.545,-6.874910354614258,-3.79542875289917
13910,69.55,-6.874269008636475,-3.79910945892334
13911,69.555,-6.873625755310059,-3.8027899265289307
13912,69.56,-6.87298059463501,-3.8064701557159424
13913,69.565,-6.87233304977417,-3.810149669647217
13914,69.57,-6.871683120727539,-3.813828945159912
13915,69.575,-6.871031284332275,-3.817507743835449
13916,69.58,-6.870377063751221,-3.8211865425109863
